timestamps,TP9,AF7,AF8,TP10,Right AUX
1587019740.994,226.074,38.574,-9.766,199.219,17.090
1587019740.998,178.711,44.434,-12.695,169.434,10.254
1587019741.002,145.508,48.340,-13.672,138.672,0.000
1587019741.006,183.594,49.805,-17.578,168.457,44.434
1587019741.010,230.957,50.781,-20.020,220.215,28.809
1587019741.014,206.055,54.688,-21.484,202.637,12.695
1587019741.018,150.391,53.223,-21.973,146.484,64.941
1587019741.022,167.969,54.199,-23.438,155.762,87.891
1587019741.026,224.121,52.246,-29.297,204.590,29.785
1587019741.030,216.797,50.293,-28.320,201.660,12.207
1587019741.033,157.227,52.734,-24.902,148.438,20.020
1587019741.037,144.531,53.223,-22.949,133.789,10.742
1587019741.041,200.195,52.246,-21.484,180.664,35.156
1587019741.045,218.262,52.246,-20.020,200.195,7.324
1587019741.049,159.180,57.129,-17.578,149.414,0.977
1587019741.053,126.465,56.152,-15.137,117.676,29.297
1587019741.057,171.875,53.711,-19.043,152.832,-35.156
1587019741.061,209.473,51.270,-22.949,189.453,0.000
1587019741.065,171.875,52.246,-16.113,159.180,32.715
1587019741.069,123.047,55.176,-10.742,108.887,4.395
1587019741.072,147.949,53.223,-13.672,126.465,-6.836
1587019741.076,208.984,53.711,-16.113,181.152,11.719
1587019741.080,188.965,54.688,-9.766,171.387,23.438
1587019741.084,125.977,52.246,-4.395,118.652,-6.348
1587019741.088,133.789,51.270,-5.859,116.211,35.156
1587019741.092,186.523,52.246,-7.324,167.480,43.457
1587019741.096,186.035,48.340,-4.395,172.852,53.223
1587019741.100,123.535,46.875,0.488,116.211,86.914
1587019741.104,99.121,45.898,2.441,95.703,61.523
1587019741.108,155.762,41.016,-1.465,141.602,33.203
1587019741.112,176.270,41.504,0.000,166.992,35.156
1587019741.115,117.188,41.992,5.859,115.723,19.531
1587019741.119,81.543,38.574,6.348,75.684,25.879
1587019741.123,123.047,36.621,4.883,108.398,75.195
1587019741.127,159.668,37.598,5.859,145.508,49.316
1587019741.131,111.816,38.086,9.277,116.699,43.457
1587019741.135,54.688,31.738,11.719,66.895,35.645
1587019741.139,79.102,31.738,7.324,79.102,-3.418
1587019741.143,135.742,32.715,7.324,129.395,41.992
1587019741.147,112.793,30.762,15.625,120.117,39.062
1587019741.151,49.805,32.227,18.555,67.871,-7.812
1587019741.155,56.152,27.832,19.531,66.406,27.832
1587019741.158,130.859,29.785,16.602,121.094,60.059
1587019741.162,136.230,39.062,11.719,123.047,40.527
1587019741.166,63.965,41.016,20.020,63.477,-0.977
1587019741.170,49.316,39.062,18.555,39.062,25.391
1587019741.174,108.887,35.645,13.184,81.543,27.832
1587019741.178,143.555,39.551,16.113,115.723,29.785
1587019741.182,96.191,44.434,16.602,80.078,53.711
1587019741.186,54.688,48.340,18.066,41.992,23.438
1587019741.190,90.820,48.828,16.602,73.242,29.297
1587019741.194,132.812,48.340,12.207,122.070,38.574
1587019741.197,92.285,49.316,13.672,96.680,54.688
1587019741.201,33.691,47.852,17.090,39.551,24.414
1587019741.205,52.246,44.434,17.090,42.969,-18.555
1587019741.209,101.562,40.527,19.531,97.656,5.371
1587019741.213,91.309,44.434,26.855,101.562,103.516
1587019741.217,30.762,43.457,28.320,45.410,74.707
1587019741.221,27.832,39.551,25.879,34.180,15.625
1587019741.225,92.285,41.016,26.855,87.402,34.668
1587019741.229,105.957,41.016,28.809,113.770,63.477
1587019741.233,45.410,41.016,31.250,64.941,34.668
1587019741.237,22.949,40.527,31.250,31.738,2.441
1587019741.240,76.660,38.086,29.297,74.219,-16.113
1587019741.244,111.816,37.598,28.320,106.934,22.949
1587019741.248,67.871,43.945,29.297,67.383,23.926
1587019741.252,22.949,46.387,30.762,24.414,-23.926
1587019741.256,67.383,46.387,31.738,47.852,0.000
1587019741.260,126.465,43.457,28.809,92.285,20.020
1587019741.264,95.215,41.504,26.855,73.242,41.016
1587019741.268,27.832,43.945,30.273,22.461,0.488
1587019741.272,37.598,44.434,28.809,31.250,1.953
1587019741.276,97.168,41.016,22.949,80.566,40.527
1587019741.280,88.867,39.551,25.879,80.566,12.207
1587019741.283,22.949,41.016,29.785,25.879,-14.648
1587019741.287,13.184,41.016,26.855,6.836,10.742
1587019741.291,67.383,41.504,25.391,56.641,28.809
1587019741.295,88.867,40.527,22.461,81.055,60.059
1587019741.299,35.645,44.922,23.926,34.180,27.832
1587019741.303,-1.953,44.434,24.902,-0.977,-0.488
1587019741.307,47.363,38.086,20.996,37.109,58.594
1587019741.311,88.867,35.156,20.508,81.543,50.781
1587019741.315,54.688,39.062,23.438,53.711,54.199
1587019741.319,8.301,41.016,27.832,13.184,32.715
1587019741.322,35.156,33.691,32.227,33.203,-19.043
1587019741.326,101.562,32.715,35.645,94.727,7.812
1587019741.330,88.379,42.969,27.344,89.355,52.246
1587019741.334,10.254,46.875,24.902,14.160,16.602
1587019741.338,10.742,44.434,31.250,3.418,-6.348
1587019741.342,74.219,46.875,23.438,54.688,-5.859
1587019741.346,74.219,50.781,19.531,59.570,35.645
1587019741.350,9.277,50.781,21.973,4.883,43.945
1587019741.354,-13.184,48.828,19.531,-19.531,24.414
1587019741.358,47.852,47.852,18.066,31.250,45.410
1587019741.362,76.660,48.340,16.602,67.383,48.340
1587019741.365,24.414,46.387,18.066,26.855,12.695
1587019741.369,-9.277,46.387,21.484,-10.742,-2.930
1587019741.373,36.133,45.898,23.926,25.391,61.035
1587019741.377,87.891,43.457,22.949,72.266,87.402
1587019741.381,52.246,46.387,23.926,49.805,59.082
1587019741.385,7.812,49.805,28.809,5.371,10.742
1587019741.389,40.527,46.387,29.785,26.367,-2.930
1587019741.393,95.703,46.387,31.250,82.031,22.461
1587019741.397,86.914,51.270,33.203,71.289,16.602
1587019741.401,22.461,50.293,35.156,20.020,30.762
1587019741.405,23.926,47.363,36.133,17.090,5.371
1587019741.408,83.496,43.457,31.738,68.359,12.695
1587019741.412,83.496,42.969,27.832,83.496,82.031
1587019741.416,21.484,46.387,31.250,26.855,49.805
1587019741.420,0.488,46.387,36.133,1.465,28.320
1587019741.424,56.152,43.945,35.156,49.316,26.367
1587019741.428,88.867,42.480,33.203,83.496,37.598
1587019741.432,34.668,43.945,36.133,42.480,53.223
1587019741.436,0.977,44.434,39.062,3.418,25.879
1587019741.440,43.945,37.598,36.133,35.156,-0.488
1587019741.444,86.914,31.738,34.180,81.543,3.906
1587019741.447,58.105,36.133,35.156,62.500,28.320
1587019741.451,3.418,36.133,36.133,14.160,21.973
1587019741.455,20.020,32.227,39.062,22.949,27.344
1587019741.459,75.195,34.180,40.039,77.637,56.152
1587019741.463,57.129,28.320,35.645,72.754,57.617
1587019741.467,-10.254,25.879,40.039,17.090,38.086
1587019741.471,-16.602,25.879,40.039,5.859,33.203
1587019741.475,44.922,22.949,32.715,52.734,27.344
1587019741.479,60.547,26.855,33.691,73.242,7.324
1587019741.483,3.418,26.367,34.180,24.414,50.293
1587019741.487,-19.043,23.438,34.668,-5.371,54.199
1587019741.490,42.480,27.344,32.227,38.086,45.898
1587019741.494,92.285,29.297,31.250,86.914,71.289
1587019741.498,34.180,24.414,40.039,41.016,34.668
1587019741.502,-37.598,20.508,38.574,-29.297,56.641
1587019741.506,-6.836,22.949,33.691,-14.160,62.988
1587019741.510,33.203,21.973,33.691,26.367,58.594
1587019741.514,-6.348,20.020,36.621,-5.859,83.984
1587019741.518,-80.078,20.020,41.016,-71.777,24.902
1587019741.522,-94.727,14.160,37.109,-81.543,-21.973
1587019741.526,-47.363,6.348,31.738,-39.062,43.457
1587019741.530,-56.152,10.254,37.109,-41.504,43.945
1587019741.533,-132.812,10.254,43.945,-109.375,19.043
1587019741.537,-150.391,3.906,45.410,-139.160,8.789
1587019741.541,-101.074,0.977,43.945,-100.586,51.270
1587019741.545,-78.125,0.977,44.434,-70.801,73.242
1587019741.549,-134.277,4.395,50.293,-109.863,93.750
1587019741.553,-173.340,7.324,53.223,-148.438,49.805
1587019741.557,-119.629,9.277,51.270,-110.840,-17.090
1587019741.561,-73.730,16.113,52.246,-62.500,2.930
1587019741.565,-112.793,9.277,50.293,-94.238,-24.902
1587019741.569,-157.715,5.859,44.922,-141.113,-33.203
1587019741.572,-125.000,9.766,43.457,-120.117,25.391
1587019741.576,-57.129,7.812,43.945,-62.500,30.762
1587019741.580,-60.547,13.672,45.898,-56.152,47.852
1587019741.584,-107.910,17.578,47.363,-95.215,62.012
1587019741.588,-89.844,17.090,43.945,-84.473,20.020
1587019741.592,-20.508,16.602,42.480,-18.066,-7.812
1587019741.596,-1.465,13.672,43.457,3.906,39.551
1587019741.600,-53.711,15.625,45.410,-38.574,42.480
1587019741.604,-68.848,12.695,47.852,-50.781,18.555
1587019741.608,-1.953,12.207,42.480,3.418,83.496
1587019741.612,32.715,14.160,41.016,43.945,140.137
1587019741.615,-13.184,13.672,46.387,7.812,99.609
1587019741.619,-49.805,15.625,44.434,-24.902,23.438
1587019741.623,-6.348,16.113,40.527,7.812,-1.953
1587019741.627,40.039,16.113,38.574,50.293,1.465
1587019741.631,11.719,18.555,41.504,31.738,78.125
1587019741.635,-38.086,20.020,46.387,-20.020,74.707
1587019741.639,-5.859,18.555,48.828,-2.930,34.668
1587019741.643,50.293,16.113,44.922,53.711,67.871
1587019741.647,30.762,16.113,43.457,48.340,45.898
1587019741.651,-28.320,21.484,48.828,2.441,8.789
1587019741.655,-23.926,20.020,48.828,-2.930,23.438
1587019741.658,29.785,15.137,42.969,46.387,59.082
1587019741.662,42.969,19.043,41.992,69.824,76.172
1587019741.666,-2.930,22.949,43.945,22.949,57.617
1587019741.670,-24.902,23.438,41.992,-6.348,-6.348
1587019741.674,33.203,22.949,41.016,33.203,-26.855
1587019741.678,79.102,23.926,40.527,69.824,9.277
1587019741.682,35.645,31.738,43.945,39.551,37.109
1587019741.686,-4.883,33.203,45.898,1.465,40.039
1587019741.690,43.945,34.668,44.922,30.273,5.859
1587019741.694,99.121,36.133,41.992,77.148,0.977
1587019741.697,69.336,37.598,41.504,62.012,4.395
1587019741.701,20.996,39.551,42.969,22.949,-6.836
1587019741.705,28.320,33.203,44.922,22.461,-16.113
1587019741.709,71.289,30.273,45.410,61.523,-30.762
1587019741.713,63.477,28.320,47.852,62.500,5.371
1587019741.717,-13.672,30.762,51.270,5.859,43.457
1587019741.721,-14.160,38.086,50.293,-6.836,25.391
1587019741.725,47.363,35.156,41.016,37.109,49.316
1587019741.729,45.898,34.668,37.598,59.082,83.496
1587019741.733,-7.812,37.598,43.945,14.160,86.914
1587019741.737,-28.320,38.574,42.480,-19.531,48.828
1587019741.740,25.391,38.086,34.668,25.391,57.129
1587019741.744,62.988,36.133,34.180,67.871,62.988
1587019741.748,19.043,34.668,38.086,31.250,69.336
1587019741.752,-24.414,34.180,33.691,-16.113,97.168
1587019741.756,4.395,31.738,30.273,8.301,99.609
1587019741.760,57.617,26.367,28.809,61.035,48.340
1587019741.764,52.734,29.297,31.250,49.805,25.391
1587019741.768,2.441,32.715,35.156,0.000,43.945
1587019741.772,4.395,25.879,29.297,-0.488,13.672
1587019741.776,67.871,24.414,26.855,53.223,9.766
1587019741.780,76.660,26.855,27.344,62.988,-0.977
1587019741.783,18.066,30.273,31.738,14.160,22.461
1587019741.787,-0.977,29.785,31.250,-2.930,19.043
1587019741.791,38.086,27.832,28.320,48.340,17.578
1587019741.795,69.824,22.949,30.273,74.219,48.340
1587019741.799,29.297,24.414,31.738,30.273,12.207
1587019741.803,-0.977,28.320,32.227,0.000,-12.695
1587019741.807,50.781,28.809,31.250,37.109,16.113
1587019741.811,104.492,31.738,31.738,85.449,34.180
1587019741.815,70.801,33.691,32.227,57.617,40.527
1587019741.819,26.855,36.621,31.738,11.230,26.855
1587019741.822,50.293,40.039,28.809,28.320,13.184
1587019741.826,101.562,43.945,26.367,74.707,20.996
1587019741.830,88.379,49.805,26.367,67.383,-8.301
1587019741.834,22.461,51.758,26.367,11.230,-0.488
1587019741.838,20.020,49.316,24.902,3.418,-3.906
1587019741.842,77.637,49.805,23.926,57.129,-27.344
1587019741.846,82.031,50.293,26.367,72.754,29.785
1587019741.850,12.207,50.293,28.320,17.090,62.012
1587019741.854,-12.695,49.316,25.391,-13.672,1.953
1587019741.858,41.016,45.410,23.438,30.273,-15.625
1587019741.862,69.824,45.898,25.391,63.477,1.953
1587019741.865,16.113,50.781,32.715,19.531,-12.207
1587019741.869,-22.461,50.781,34.668,-17.090,-5.859
1587019741.873,19.043,43.457,31.250,10.742,15.137
1587019741.877,75.195,35.156,26.367,51.758,57.617
1587019741.881,41.016,34.668,27.832,31.738,61.035
1587019741.885,-17.578,36.133,31.738,-14.160,30.762
1587019741.889,0.488,35.156,30.273,6.348,60.547
1587019741.893,65.430,35.156,25.879,68.359,8.789
1587019741.897,40.527,36.621,26.367,67.871,-9.277
1587019741.901,-15.625,38.086,30.273,16.113,47.363
1587019741.905,-6.348,32.715,28.809,3.906,38.574
1587019741.908,48.340,28.809,25.391,51.270,41.016
1587019741.912,66.406,31.250,24.414,70.312,46.875
1587019741.916,19.531,33.691,29.785,31.738,39.551
1587019741.920,-1.953,33.691,33.203,1.953,41.504
1587019741.924,44.434,28.809,29.297,31.738,10.254
1587019741.928,84.473,26.855,31.250,66.406,25.391
1587019741.932,37.598,29.785,34.668,26.855,89.355
1587019741.936,-5.859,32.227,34.668,-26.367,111.328
1587019741.940,36.133,31.738,36.133,0.000,55.176
1587019741.944,81.543,32.227,38.086,59.570,17.578
1587019741.947,40.039,31.738,38.086,43.945,-29.785
1587019741.951,-9.766,37.109,41.016,-7.812,5.371
1587019741.955,12.207,40.527,42.480,0.977,3.418
1587019741.959,72.266,36.621,39.551,57.617,0.488
1587019741.963,69.824,37.598,39.062,60.547,75.195
1587019741.967,6.348,41.016,38.086,-0.488,82.031
1587019741.971,-5.371,38.574,36.621,-15.625,70.801
1587019741.975,47.852,35.645,34.180,37.109,2.930
1587019741.979,68.359,36.621,32.715,59.570,-17.578
1587019741.983,13.672,41.504,35.645,15.625,9.766
1587019741.987,-19.531,43.945,35.645,-18.555,-2.930
1587019741.990,33.691,44.434,28.809,17.090,5.371
1587019741.994,77.637,44.922,26.367,64.941,-4.883
1587019741.998,37.598,47.363,29.785,37.109,-27.832
1587019742.002,-18.555,48.828,31.250,-11.719,8.789
1587019742.006,14.648,42.969,25.879,5.859,23.926
1587019742.010,74.707,38.574,24.414,55.664,4.883
1587019742.014,51.270,37.598,28.809,46.387,27.832
1587019742.018,-4.883,41.992,31.250,-4.395,14.160
1587019742.022,4.883,43.945,28.809,0.977,-24.414
1587019742.026,66.406,39.551,23.438,51.270,-11.719
1587019742.030,63.477,38.574,25.879,55.664,7.812
1587019742.033,0.977,39.551,32.227,2.930,-24.414
1587019742.037,-5.859,38.086,35.156,-13.672,-48.828
1587019742.041,51.270,34.668,33.691,35.156,-18.555
1587019742.045,79.590,37.598,33.691,64.941,32.227
1587019742.049,27.344,32.227,35.645,22.461,57.617
1587019742.053,-27.344,27.344,37.109,-18.555,38.086
1587019742.057,19.043,29.297,37.598,16.113,22.949
1587019742.061,80.566,32.715,37.109,66.406,15.137
1587019742.065,41.016,34.180,33.203,37.109,23.926
1587019742.069,-20.020,36.133,35.156,-20.508,49.316
1587019742.072,2.930,40.527,41.504,-3.418,30.762
1587019742.076,62.988,39.551,38.574,48.340,19.531
1587019742.080,44.434,45.898,50.293,32.715,41.504
1587019742.084,-17.578,54.199,62.988,-19.043,10.254
1587019742.088,-12.695,35.645,64.941,-20.020,44.922
1587019742.092,-0.488,19.531,74.219,-9.277,77.148
1587019742.096,-51.270,37.109,62.988,-54.688,36.133
1587019742.100,-80.078,33.691,91.797,-79.102,2.930
1587019742.104,-116.699,0.000,138.672,-113.770,20.508
1587019742.108,-113.281,-8.301,106.934,-122.559,10.254
1587019742.112,-103.516,5.859,104.004,-97.168,68.848
1587019742.115,-140.625,41.504,148.438,-127.930,106.445
1587019742.119,-207.520,49.805,163.086,-208.008,13.672
1587019742.123,-205.078,-10.254,152.344,-221.680,-22.949
1587019742.127,-180.664,-37.109,126.953,-204.590,38.086
1587019742.131,-244.141,-15.625,119.141,-253.906,37.109
1587019742.135,-325.684,-5.859,125.488,-309.082,14.160
1587019742.139,-296.875,-7.324,119.629,-300.781,55.176
1587019742.143,-220.703,-7.324,115.723,-238.770,39.551
1587019742.147,-208.984,-4.883,115.723,-215.332,23.926
1587019742.151,-250.977,0.000,115.723,-253.906,72.754
1587019742.155,-255.371,1.953,108.887,-260.254,69.824
1587019742.158,-184.570,0.977,94.727,-195.312,49.805
1587019742.162,-150.391,-0.488,97.168,-154.297,42.480
1587019742.166,-183.105,0.000,102.539,-176.758,22.949
1587019742.170,-188.965,0.977,99.609,-188.477,39.062
1587019742.174,-117.188,4.395,93.750,-125.000,14.648
1587019742.178,-45.898,7.324,84.473,-47.363,14.648
1587019742.182,-57.617,8.301,83.984,-45.898,46.387
1587019742.186,-78.125,10.254,85.938,-64.453,25.391
1587019742.190,-25.391,11.230,78.125,-13.184,-38.574
1587019742.194,53.223,17.090,72.754,59.082,-9.766
1587019742.197,62.988,26.367,67.871,61.523,-4.395
1587019742.201,24.414,28.320,58.105,31.250,-19.531
1587019742.205,64.453,23.926,46.387,57.129,6.348
1587019742.209,141.602,21.973,37.109,127.930,46.875
1587019742.213,145.508,26.367,26.855,149.902,62.988
1587019742.217,112.793,23.438,20.020,119.141,45.410
1587019742.221,118.164,20.020,14.648,114.258,34.668
1587019742.225,182.617,26.855,5.371,165.039,63.477
1587019742.229,209.961,36.621,4.395,200.684,111.328
1587019742.233,161.621,44.922,6.836,166.992,46.387
1587019742.237,136.719,41.992,0.977,138.672,-2.930
1587019742.240,187.500,38.574,-8.301,175.293,32.227
1587019742.244,227.539,41.504,-11.230,223.145,41.016
1587019742.248,185.059,45.410,-8.789,201.172,43.945
1587019742.252,143.066,47.852,-7.812,151.855,41.992
1587019742.256,187.988,44.434,-10.742,172.852,4.395
1587019742.260,247.559,40.527,-20.996,227.539,58.594
1587019742.264,222.656,48.340,-21.973,214.844,63.965
1587019742.268,155.273,52.246,-16.113,162.109,8.301
1587019742.272,163.086,45.410,-18.066,159.180,66.895
1587019742.276,231.445,45.410,-16.113,211.914,68.359
1587019742.280,230.957,49.805,-13.184,226.074,21.973
1587019742.283,165.527,51.758,-12.207,170.898,21.973
1587019742.287,150.391,47.852,-9.766,145.996,-3.906
1587019742.291,191.895,41.016,-12.695,185.547,14.160
1587019742.295,215.332,40.527,-14.648,211.914,94.238
1587019742.299,169.922,42.480,-11.719,165.527,54.688
1587019742.303,118.652,44.434,-9.277,118.652,20.508
1587019742.307,144.043,39.551,-12.695,148.438,21.484
1587019742.311,189.453,36.621,-12.695,187.012,28.809
1587019742.315,163.574,42.480,-7.812,156.250,38.086
1587019742.319,98.145,42.480,-7.324,107.910,47.852
1587019742.322,118.652,42.480,-6.836,117.676,23.438
1587019742.326,185.547,43.457,-8.789,161.133,14.648
1587019742.330,163.086,41.992,-7.324,154.297,33.691
1587019742.334,94.727,47.363,-0.977,102.539,82.031
1587019742.338,92.285,49.316,-3.906,91.797,39.062
1587019742.342,156.250,44.922,-8.789,137.695,-1.953
1587019742.346,163.086,42.480,-9.277,147.949,63.477
1587019742.350,97.656,45.898,-2.441,94.727,64.941
1587019742.354,69.824,47.852,-0.977,66.406,10.254
1587019742.358,120.605,47.852,-2.930,109.375,40.039
1587019742.362,158.691,47.363,-0.488,138.184,45.898
1587019742.365,104.492,50.781,1.953,105.469,23.926
1587019742.369,50.781,47.852,3.418,68.359,-19.043
1587019742.373,76.660,43.945,0.000,79.590,8.789
1587019742.377,139.160,43.945,0.000,120.605,77.637
1587019742.381,114.746,45.898,2.441,104.492,45.898
1587019742.385,56.641,46.875,5.859,51.758,-3.418
1587019742.389,85.449,45.410,6.836,61.035,18.555
1587019742.393,144.043,46.875,4.395,117.676,61.523
1587019742.397,134.277,48.340,6.348,118.164,50.293
1587019742.401,73.242,51.758,10.254,66.895,30.273
1587019742.405,64.941,50.781,10.254,56.152,44.434
1587019742.408,125.000,49.316,10.254,107.422,38.086
1587019742.412,130.859,47.363,10.254,122.559,40.527
1587019742.416,70.312,50.781,16.113,73.242,63.965
1587019742.420,43.457,52.246,19.531,44.922,41.992
1587019742.424,90.820,42.969,16.113,76.660,0.000
1587019742.428,118.164,41.992,20.508,113.281,-7.812
1587019742.432,74.219,45.410,23.438,82.031,43.457
1587019742.436,28.809,47.363,24.414,36.133,69.824
1587019742.440,54.688,46.875,25.391,57.129,62.988
1587019742.444,103.516,42.480,21.484,100.098,1.953
1587019742.447,80.566,41.016,20.508,82.031,37.109
1587019742.451,18.555,41.992,23.438,28.320,24.414
1587019742.455,29.785,42.969,24.414,30.762,-20.996
1587019742.459,85.449,37.598,20.020,81.543,6.348
1587019742.463,79.590,35.156,18.555,87.891,39.062
1587019742.467,23.438,39.062,24.414,35.645,62.988
1587019742.471,8.789,37.598,26.367,16.602,63.965
1587019742.475,59.570,34.668,21.484,62.012,72.266
1587019742.479,85.449,34.180,22.461,81.055,86.914
1587019742.483,28.809,34.668,26.367,35.645,52.734
1587019742.487,-9.766,32.227,25.879,0.000,47.363
1587019742.490,41.016,34.668,20.020,37.109,67.871
1587019742.494,86.426,36.133,19.531,83.984,56.641
